Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,64GB 4GB RAM,32GB 3GB RAM,_1,_1_1,Dual,32GB 2GB RAM,Single_1,16GB 2GB RAM,Protection,NFC,GPRS,EDGE,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Stand-by,Talk time,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages 
alcatel,alcatel OT-991,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot991.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,,HSPA 7.2/0.384 Mbps,"2012, February. Released 2012, Q3",Discontinued,122 x 68 x 10.8 mm (4.80 x 2.68 x 0.43 in),131.3 g (4.62 oz),,Mini-SIM,"TFT capacitive touchscreen, 256K colors","4.0 inches, 47.6 cm2 (~57.4% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~144 ppi density)",Android 2.3 (Gingerbread),Mediatek MT6573 (65 nm),800 MHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),150MB,HSDPA 850 / 1700 / 2100,,LED flash,Yes,3.15 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1500 mAh battery,,"Black, White",,About 130 EUR,,,MP3/AAC+/WAV/WMA player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo Predictive text input,,,,Yes,,,,,,,,,Up to 400 h,Up to 12 h (2G) / Up to 10 h (3G),,,,,,,0.54 W/kg (head)     0.84 W/kg (body),,,,,,,,,,,,
alcatel,alcatel OT-916,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot916.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/0.384 Mbps,"2012, April. Released 2012, April",Discontinued,117 x 64.8 x 11.6 mm (4.61 x 2.55 x 0.46 in),126 g (4.44 oz),,Mini-SIM,"TFT capacitive touchscreen, 256K colors","2.6 inches, 20.9 cm2 (~27.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio",Android 2.3 (Gingerbread),Mediatek MT6573 (65 nm),650 MHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),150MB,No,,LED flash,Yes,3.15 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1500 mAh battery,,"Black, White",,About 120 EUR,,,MP3/AAC+/WAV/WMA player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo Predictive text input,,,,,,,,,,,,,Up to 650 h,Up to 8 h,,,,,,,0.79 W/kg (head)     0.87 W/kg (body),,,,,,,QWERTY,,,,,
alcatel,alcatel OT-720,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot720.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2012, April. Released 2012, April",Discontinued,104 x 58 x 12 mm (4.09 x 2.28 x 0.47 in),93 g (3.28 oz),,Mini-SIM,"TFT touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~40.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,,104 MHz,,microSDHC (dedicated slot),2MB,No,,,Yes,2 MP,,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,,Removable Li-Ion 1000 mAh battery,,"Black, Pure white, Lilac",,About 60 EUR,,,MP3 player Organizer Voice memo Predictive text input,,,,,,,,Class 12,No,,,,Up to 650 h,Up to 9 h,,Yes,Yes,"SMS, MMS, Email",No,"Yes, MIDP 2.1",,,,,,,,,,,,,
alcatel,alcatel OT-902,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot902.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/0.384 Mbps,"2012, June. Released 2012, June",Discontinued,115 x 61 x 10.4 mm (4.53 x 2.40 x 0.41 in),103.2 g (3.63 oz),,Mini-SIM,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~25.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",,,611 MHz,,microSDHC (dedicated slot),50MB,No,,,Yes,3.15 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g, hotspot","2.1, A2DP",No,"FM radio, RDS",microUSB 2.0,,Removable Li-Ion 1000 mAh battery,,"White, Black, Cherry red",,About 50 EUR,,,Facebook integration MP4/H.264 player MP3 player Organizer Predictive text input,,,,,,,,,,,,,Up to 800 h,Up to 10 h (2G) / Up to 5 h 40 min (3G),Up to 20 h,Yes,Yes,"SMS, MMS, Email, Push Email, IM",No,"Yes, MIDP 2.1",,,,,,,,QWERTY,,,,,
alcatel,alcatel OT-819 Soul,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-819-soul.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2 (Alcatel OT-819D only),,,,2012. Released 2012,Discontinued,115 x 61 x 13 mm (4.53 x 2.40 x 0.51 in),103 g (3.63 oz),,"Dual SIM (Mini-SIM, dual stand-by) - Alcatel OT-819D only","TFT resistive touchscreen, 256K colors","2.4 inches, 17.8 cm2 (~25.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",,,,,microSD (dedicated slot),,No,,,Yes,2 MP,,,Yes,,"Wi-Fi 802.11 b/g/n, hotspot",Yes,No,"Stereo FM radio, RDS",Proprietary,,Removable Li-Ion battery,,"Black, White",,,,,SNS applications MP4H.263 player MP3 player Organizer Predictive text input,,,,,,,,Yes,Yes,,,,,,,Yes,Yes,"SMS, MMS, Email",No,Yes,,,,,,,1.00 W/kg (head)     0.70 W/kg (body),QWERTY,,,,,
alcatel,alcatel OT-870,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot870.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/0.384 Mbps,"2012, March. Released 2012, March",Discontinued,106 x 58 x 12.3 mm (4.17 x 2.28 x 0.48 in),126.8 g (4.44 oz),,Mini-SIM,"TFT, 256K colors","2.0 inches, 12.4 cm2 (~20.1% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~200 ppi density)",,,650 MHz,,microSDHC (dedicated slot),50MB,HSDPA 850 / 1900 / 2100,,,Yes,2 MP,,,Yes,Yes,No,"2.1, A2DP",A-GPS only (OT-871S model),"Stereo FM radio, RDS",microUSB 2.0,,Removable Li-Ion 850 mAh battery,,"Black, Cherry red, Pure white",,,,,No,MP4/H.264 player MP3 player Organizer Predictive text input,,,,,,,,,,,,Up to 600 h,Up to 8 h,,Yes,Yes,"SMS, MMS, Email, Push Email, IM",No,"Yes, MIDP 2.0",,,,,,,,QWERTY,,,,,
alcatel,alcatel OT-595,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot595.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2012, April. Released 2012, April",Discontinued,88 x 58 x 15.5 mm (3.46 x 2.28 x 0.61 in),101 g (3.56 oz),,Mini-SIM,"TFT, 256K colors","2.0 inches, 12.6 cm2 (~24.7% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),,,104 MHz,,microSDHC (dedicated slot),2MB,No,,,No,2 MP,,,Yes,Yes,No,"2.1, A2DP",No,"Stereo FM radio, RDS",microUSB,,Removable Li-Ion 850 mAh battery,,"Cherry Red, Fuchsia, Turquoise, Silver",,,,,"Facebook, Twitter apps MP3 player Organizer Predictive text input",,,,,,,,Class 12,No,,,,Up to 560 h,Up to 7 h 40 min,,Yes,Yes,"SMS, MMS, Email, Push Email, IM",No,"Yes, MIDP 2.0",,,,,,,,QWERTY,,,,,
alcatel,alcatel OT-358,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot358.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2012, April. Released 2012, September",Discontinued,106 x 58 x 11.9 mm (4.17 x 2.28 x 0.47 in),76 g (2.68 oz),,Mini-SIM,"TFT, 256K colors","2.0 inches, 12.6 cm2 (~20.5% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),,,52 MHz,,microSDHC (dedicated slot),0.8MB,Flashlight,,,No,VGA,,,Yes,Yes,No,No,No,"Stereo FM radio, RDS",microUSB,,Removable Li-Ion 650 mAh battery,,"Black, White, Cherry Red",,About 20 EUR,,,No,MP3 player Organizer Predictive text input,,,,,,,Class 10,No,,,,Up to 450 h,Up to 6 h,,Yes,Yes,"SMS, MMS, Email",Yes,No,,,,,,,,QWERTY,,,,,
alcatel,alcatel OT-310,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot310.jpg,GSM,GSM 850 / 1900,,,,"2012, February. Released 2012, February",Discontinued,103 x 58 x 11.9 mm (4.06 x 2.28 x 0.47 in),76 g (2.68 oz),,Mini-SIM,"TFT, 65K colors","1.8 inches, 10.2 cm2 (~17.1% screen-to-body ratio)",160 x 128 pixels (~114 ppi density),,,52 MHz,,microSD (dedicated slot),0.4MB,GSM 900 / 1800,,,,,,,Yes,No,No,No,No,"Stereo FM radio, RDS",miniUSB,,Removable Li-Ion 500 mAh battery,,"Cherry Red, Silver, Fuchsia",,,,,No,Organizer Predictive text input,,,,,,,Class 10,No,,,,Up to 250 h,Up to 4 h 30 min,,Yes,Yes,"SMS, MMS, Email",Yes,No,,,,,,,,QWERTY,,,,,
alcatel,alcatel OT-318D,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot318d.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,"2012, January. Released 2012, January",Discontinued,109 x 46 x 14 mm (4.29 x 1.81 x 0.55 in),71 g (2.50 oz),,Dual SIM (Mini-SIM),"TFT, 256K colors","1.8 inches, 10.2 cm2 (~20.3% screen-to-body ratio)",120 x 160 pixels (~114 ppi density),,,52 MHz,,microSD (dedicated slot),0.2MB,Flashlight,,,No,VGA,,,Yes,Yes,No,2.0,No,"FM radio, RDS",microUSB,,Removable Li-Ion 650 mAh battery,,"White, Deep Red, Black",,,,,No,Organizer Predictive text input,,,,,,,Class 10,No,,,,Up to 270 h,Up to 7 h,,Yes,Yes,"SMS, MMS",Yes,No,,,,,,,,,,,,,
alcatel,alcatel OT-317D,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot317d.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,"2012, March. Released 2012, March",Discontinued,109 x 46 x 14 mm (4.29 x 1.81 x 0.55 in),71 g (2.50 oz),,Dual SIM (Mini-SIM),"TFT, 256K colors","1.8 inches, 10.2 cm2 (~20.3% screen-to-body ratio)",120 x 160 pixels (~114 ppi density),,,52 MHz,,microSD (dedicated slot),0.2MB,Flashlight,,,No,VGA,,,Yes,Yes,No,No,No,"FM radio, RDS",microUSB,,Removable Li-Ion 650 mAh battery,,"White, Deep Red, Black",,,,,No,Organizer Predictive text input,,,,,,,Class 10,No,,,,Up to 270 h,Up to 7 h,,Yes,Yes,"SMS, MMS",Yes,No,,,,,,,,,,,,,
alcatel,alcatel OT-308,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot308.jpg,GSM,GSM 850 / 1900,,,,"2012, February. Released 2012, February",Discontinued,109 x 46 x 14 mm (4.29 x 1.81 x 0.55 in),69 g (2.43 oz),,Mini-SIM,"TFT, 65K colors","1.5 inches, 7.3 cm2 (~14.5% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,52 MHz,,microSD (dedicated slot),1MB,GSM 900 / 1800,,,No,VGA,,,Yes,Yes,No,No,No,"FM radio, RDS",microUSB,,Removable Li-Ion 500 mAh battery,,"White, Deep Red, Black",,About 30 EUR,,,Flashlight,Organizer Predictive text input,,,,,,,Class 10,No,,,,Up to 340 h,Up to 4 h 30 min,,Yes,Yes,"SMS, MMS",Yes,No,,,,,,,,,,,,,
alcatel,alcatel OT-282,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot282.jpg,GSM,GSM 850 / 1900,,,,"2011, December. Released 2011, December",Discontinued,110 x 56.5 x 13.5 mm (4.33 x 2.22 x 0.53 in),88 g (3.10 oz),,Mini-SIM,"TFT, 65K colors","1.8 inches, 10.2 cm2 (~16.4% screen-to-body ratio)",160 x 128 pixels (~114 ppi density),,,52 MHz,,No,,GSM 900 / 1800,,,,,,,Yes,No,No,No,No,FM radio,microUSB,,Removable Li-Ion 1000 mAh battery,,"White, Seal Brown, Abyss",,About 60 EUR,,,No,SOS emergency help Organizer Predictive text input,,,,,,,No,No,,,,Up to 700 h,Up to 10 h,,Yes,Yes,SMS,No,No,,,,,,,,,,,,,
alcatel,alcatel OT-292,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot292.jpg,GSM,GSM 850 / 1900,,,,"2012, February. Released 2012, February",Discontinued,94 x 45 x 18 mm (3.70 x 1.77 x 0.71 in),67 g (2.36 oz),,Mini-SIM,"TFT, 65K colors","1.8 inches, 10.2 cm2 (~24.1% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,78 MHz,,No,,GSM 900 / 1800,,,,,,,Yes,No,No,No,No,FM radio,microUSB,,Removable Li-Ion 500 mAh battery,,"Black, Pure White, Cherry Red, Silver, Violet",,,,,No,Organizer Predictive text input,,,,,,,No,No,,,,Up to 250 h,Up to 4 h,,Yes,Yes,SMS,Yes,No,,,,,,,,,,,,,
alcatel,alcatel OT-228,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot228.jpg,GSM,GSM 850 / 1900,,,,"2012, January. Released 2012, January",Discontinued,106 x 46 x 14.4 mm (4.17 x 1.81 x 0.57 in),63 g (2.22 oz),,Mini-SIM,"TFT, 65K colors","1.45 inches, 6.8 cm2 (~13.9% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~125 ppi density)",,,78 MHz,,No,,GSM 900 / 1800,,,,,,,Yes,No,No,No,No,FM radio,microUSB,,Removable Li-Ion 500 mAh battery,,"Titanium Grey, Cherry  Red, Acid Green",,About 20 EUR,,,Flashlight,Organizer Predictive text input,,,,,,,No,No,,,,Up to 500 h,Up to 8 h,,Yes,Yes,SMS,Yes,No,,,,,,,,,,,,,
alcatel,alcatel OT-985,https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch985.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 14.4/5.76 Mbps,"2012, March. Released 2012, April",Discontinued,"116 x 61.8 x 12.5 mm, 87.2 cc (4.57 x 2.43 x 0.49 in)",136 g (4.80 oz),,Mini-SIM,"TFT capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~50.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.3.6 (Gingerbread),Mediatek MT6573 (65 nm),650 MHz Cortex-A9,PowerVR SGX531,"microSDHC (dedicated slot), 2 GB included",512MB 256MB RAM,MP3/AAC+/WAV/WMA player MP4/H.264 player Organizer Document viewer Voice memo Predictive text input,,LED flash,480p@30fps,3.15 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1300 mAh battery,,"Black, White, Cherry red",,About 110 EUR,,,,,,,VGA,,,,,,,,,Up to 640 h (2G) / Up to 420 h (3G),Up to 11 h (2G) / Up to 6 h 30 min (3G),,,,,,,0.96 W/kg (head)     1.12 W/kg (body),,,,,,,,,,,,
alcatel,alcatel OT-915,https://fdn2.gsmarena.com/vv/bigpic/alcatel-915.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA,"2012, February. Released 2012, Q2",Discontinued,119 x 58 x 11.9 mm (4.69 x 2.28 x 0.47 in),123.4 g (4.34 oz),,Mini-SIM,"TFT capacitive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~35.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Android 2.3 (Gingerbread),,,,microSDHC (dedicated slot),,No,,LED flash,Yes,"5 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g, hotspot","3.0, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion battery,,Black,,,,,MP3/AAC+/WAV player MP4/H.264 player Organizer Document viewer Voice memo/dial Predictive text input,,,,,,,,,,,,,,,,,,,,,,,,,,,,QWERTY,,,,,
alcatel,alcatel OT-810D,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-810d.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,2011. Released 2011,Discontinued,70 x 70 x 16.8 mm (2.76 x 2.76 x 0.66 in),93.8 g (3.28 oz),,"Dual SIM (Mini-SIM, dual stand-by)","TFT, 256K colors","2.4 inches, 17.8 cm2 (~36.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",,,208 MHz,,microSDHC (dedicated slot),70MB,No,,,Yes,2 MP,,,Yes,Yes,No,"2.0, A2DP",No,"FM radio, RDS",miniUSB 2.0,,Removable Li-Ion 850 mAh battery,,"Mystery pink, Light chrome",,About 60 EUR,,,SNS integration MP3/WMA/AAC+ player MP4/H.263 player Organizer Voice memo Predictive text input,,,,,,,,Class 12,Class 12,,,,Up to 600 h,Up to 10 h,Up to 35 h,800 contacts,Yes,"SMS, MMS, Email, Push Email, IM",Yes,"Yes, MIDP 2.1",,,,,,,,QWERTY,,,,,
alcatel,alcatel OT-810,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-810.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, October",Discontinued,70 x 70 x 16.8 mm (2.76 x 2.76 x 0.66 in),93.8 g (3.28 oz),,Mini-SIM,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~36.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",,,208 MHz,,microSDHC (dedicated slot),50MB,No,,,Yes,2 MP,,,Yes,Yes,No,"2.1, A2DP",No,"FM radio, RDS",microUSB 2.0,,Removable Li-Ion 850 mAh battery,,"Mystery pink, Light chrome",,,,,SNS integration MP3/WMA/AAC+ player MP4/H.263 player Organizer Voice memo Predictive text input,,,,,,,,Yes,No,,,,Up to 600 h,Up to 10 h,Up to 35 h,"1000 contacts, Photo call",Yes,"SMS, MMS, Email, Push Email, IM",Yes,"Yes, MIDP 2.1",,,,,,,,QWERTY,,,,,
alcatel,alcatel OT-906,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-906.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA,"2011, July. Released 2011, July",Discontinued,109.3 x 57 x 14 mm (4.30 x 2.24 x 0.55 in),103 g (3.63 oz),,Mini-SIM,"TFT resistive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~39.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Android 2.2 (Froyo),,,,microSDHC (dedicated slot),200MB,No,,,Yes,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g, hotspot","2.1, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, compass",Removable Li-Ion 1150 mAh battery,,"Black, White, Pink",,,,,MP3/AAC+/WAV/WMA player MP4/H.264 player Organizer Document viewer Voice memo Predictive text input,,,,,,,,,,,,,Up to 240 h,Up to 5 h,Up to 20 h,,,,,,,,,,,,,,,,,,
alcatel,alcatel OT-995,https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch995.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 14.4/5.76 Mbps,"2012, February. Released 2012, February",Discontinued,128 x 68 x 9.8 mm (5.04 x 2.68 x 0.39 in),124 g (4.37 oz),,Mini-SIM,"TFT capacitive touchscreen, 16M colors","4.3 inches, 52.6 cm2 (~60.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",Qualcomm MSM8255T Snapdragon S2,1.4 GHz Scorpion,Adreno 205,microSDHC (dedicated slot),2GB 512MB RAM,TV-out MP3/AAC+/WAV/WMA player MP4/H.264 player Organizer Document viewer Voice memo Predictive text input,,LED flash,720p@30fps,"5 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1500 mAh battery,,"Black, Spicy Red, Fuchsia, Pure White, Black White",,About 220 EUR,,,,,,,VGA,,,,,,,,,Up to 360 h (2G) / Up to 288 h (3G),Up to 14 h (2G) / Up to 7 h (3G),,,,,,,0.96 W/kg (head)     1.12 W/kg (body),,,,,,,,,,,,
alcatel,alcatel OT-990,https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch990.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/0.384 Mbps,"2011, February. Released 2011, August",Discontinued,116 x 62.2 x 12.2 mm (4.57 x 2.45 x 0.48 in),144 g (5.08 oz),,Mini-SIM,"TFT capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~50.6% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.2 (Froyo),,600 MHz,,microSDHC (dedicated slot),150MB,HSDPA 850 / 1900,,LED flash,Yes,"5 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1300 mAh battery,,"Bluish black, Auberguine, Spicy red",,About 110 EUR,,,Optical trackpad,MP3/AAC+/WAV/WMA player MP4/H.264 player Organizer Document viewer Voice memo Predictive text input,,,Yes,,,,,,,,,Up to 550 h,Up to 6 h,,,,,,,0.96 W/kg (head)     1.12 W/kg (body),,,,,,,,"WAP 2.0/xHTML, HTML",,,,
alcatel,alcatel OT-910,https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch910.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/0.384 Mbps,"2011. Released 2011, November",Discontinued,119 x 58 x 12.4 mm (4.69 x 2.28 x 0.49 in),-,,Mini-SIM,"TFT capacitive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~35.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Android 2.3 (Gingerbread),,600 MHz,,"microSDHC (dedicated slot), 2 GB included",150MB,HSDPA 850 / 1900,,LED flash,Yes,"5 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1300 mAh battery,,"Steel Grey, Mystery pink, Bluish black",,,,,No,MP3/AAC+/WAV/WMA player MP4/H.264 player Organizer Voice memo Predictive text input,,,,,,,,,,,,Up to 400 h,Up to 8 h 30 min,,,,,,,0.82 W/kg (head)     0.79 W/kg (body),,,,,,,QWERTY,"WAP 2.0/xHTML, HTML",,,,
alcatel,alcatel OT-908F,https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch908f.jpg,GSM,GSM 900 / 1800,,,HSPA 7.2/0.384 Mbps,2011,Discontinued,110 x 57.4 x 12.4 mm (4.33 x 2.26 x 0.49 in),120 g (4.23 oz),,Mini-SIM,"TFT capacitive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~38.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Android 2.2 (Froyo),,,,microSDHC (dedicated slot),,No,,,Yes,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g, hotspot","3.0, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion battery,,Black,,,,,Facebook dedicated key MP3/AAC+/WAV/WMA player MP4/H.264 player Organizer Document viewer Voice memo/dial Predictive text input,,,,,,,,Yes,Yes,,,,,,,,,,,,1.30 W/kg (head)     0.80 W/kg (body),,,,,,,,,,,,
alcatel,alcatel OT-908,https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch908.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/0.384 Mbps,"2011, February. Released 2011, June",Discontinued,110 x 57.4 x 12.4 mm (4.33 x 2.26 x 0.49 in),120 g (4.23 oz),,Mini-SIM,"TFT capacitive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~38.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Android 2.2 (Froyo),,600 MHz,,"microSDHC (dedicated slot), 2 GB included",150MB,HSDPA 850 / 1900,,,Yes,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1300 mAh battery,,"Mystery pink, Bluish black, Spicy red",,About 80 EUR,,,No,MP3/AAC+/WAV/WMA player MP4/H.264 player Organizer Document viewer Voice memo/dial Predictive text input,,,,,,,,,,,,Up to 550 h,Up to 6 h,,,,,,,1.30 W/kg (head)     0.80 W/kg (body),,,,,,,,"WAP 2.0/xHTML, HTML",,,,
alcatel,alcatel OT-905,https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch905.jpg,GSM / UMTS,GSM 850 / 900 / 1800 / 1900,UMTS 900 / 2100,,"Yes, 384 kbps","2011, February. Released 2011, May",Discontinued,109.8 x 58 x 12.4 mm (4.32 x 2.28 x 0.49 in),96.4 g (3.39 oz),,Mini-SIM,"TFT resistive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~38.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,,245 MHz,,microSDHC (dedicated slot),50MB,UMTS 850 / 1900,,,Yes,2 MP,,,Yes,Yes,No,"2.1, A2DP",No,"Stereo FM radio, RDS",microUSB 2.0,,Removable Li-Ion 850 mAh battery,,"Black, Aubergine, Cyber blue",,,,,No,SNS integration MP3/AAC+/WAV/WMA player MP4/H.264 player Organizer Voice memo Predictive text input,,,,,,,,,,,,Up to 600 h,Up to 6 h,Up to 30 h,"Yes, Photocall",Yes,"SMS, MMS, Email, Push Email, IM",Yes,"Yes, MIDP 2.0",,,,,,,,,"WAP 2.0/xHTML, HTML",,,,
